region_id,region,region_exec,measure_wall_ms,resctrl_wall_ms,delta_wall_ms,measure_max_thread_ms,resctrl_max_thread_ms,delta_max_thread_ms,measure_mean_thread_ms,resctrl_mean_thread_ms,delta_mean_thread_ms,measure_imbalance_ms,resctrl_imbalance_ms,delta_imbalance_ms,measure_llc_miss_rate,resctrl_llc_miss_rate,delta_llc_miss_rate_pct_point,resctrl_target_mean,resctrl_target_min,resctrl_target_max,resctrl_applied_threads
3,importance,500,0.296068000010564,0.2977649999957066,0.001696999985142611,0.29503,0.296342,0.0013119999999999798,0.2092729375,0.219145375,0.009872437499999998,0.180409,0.158864,-0.02154500000000001,0.692996883956889,0.6979858818328751,0.49889978759861675,60.0,20.0,100.0,0
4,mark_refine,500,0.04388699999253731,0.05424500000663102,0.010358000014093705,0.037523,0.047564,0.010041000000000001,0.0243518125,0.0254188125,0.0010669999999999985,0.016222,0.025718,0.009496000000000001,0.7599938499384994,0.728587319243604,-3.1406530694895407,31.25,20.0,100.0,0
5,mark_coarsen,500,0.02990900000440888,0.030685000005178154,0.0007760000007692724,0.028818,0.028825,7.000000000000062e-06,0.0250830625,0.02510525,2.2187499999999638e-05,0.007346999999999999,0.007169999999999999,-0.00017700000000000007,0.5924215672959392,0.584428291864691,-0.799327543124817,65.625,40.0,100.0,0
2,heat_update,600,166.4038969999965,175.2267070000089,8.822810000012396,166.193821,168.987507,2.7936859999999797,111.8632700625,135.7924556875,23.929185624999988,109.09872100000001,67.22088699999999,-41.87783400000002,0.751116319828459,0.7635712541081717,1.2454934279712782,66.875,30.0,100.0,16
3,importance,600,0.28602100000716746,0.3450040000025183,0.05898299999535084,0.285549,0.343025,0.05747600000000003,0.202121,0.2163801875,0.014259187499999992,0.17099399999999998,0.21218200000000004,0.04118800000000006,0.6834837837457224,0.692364990689013,0.8881206943290643,60.0,20.0,100.0,0
4,mark_refine,600,0.03159100000630133,0.04825400000845548,0.01666300000215415,0.030116,0.039553,0.009436999999999997,0.022759125,0.0260325625,0.003273437499999997,0.009910000000000002,0.01741,0.007499999999999996,0.7631165567075087,0.7113933370145408,-5.172321969296789,28.75,20.0,100.0,0
5,mark_coarsen,600,0.027038999993237667,0.03275499999290332,0.005715999999665655,0.026046,0.031264,0.005218,0.022887,0.0262708125,0.0033838124999999997,0.006183000000000001,0.009385999999999999,0.0032029999999999975,0.5655544320862824,0.582659808963997,1.7105376877714629,63.75,40.0,100.0,0
2,heat_update,700,159.06906300000264,160.980527000007,1.9114640000043437,158.898466,155.289308,-3.609158000000008,108.0688186875,129.1671189375,21.098300249999994,102.797977,55.26531,-47.532667000000004,0.7402585841870063,0.7542229726956351,1.39643885086288,67.5,30.0,100.0,16
3,importance,700,0.2750779999914812,0.3248860000021523,0.049808000010671094,0.273894,0.32286,0.048965999999999954,0.1976610625,0.205606,0.007944937499999999,0.16301200000000005,0.19813899999999998,0.035126999999999936,0.6752601669076282,0.6789847524809768,0.3724585573348538,60.0,20.0,100.0,0
4,mark_refine,700,0.031428000002051704,0.04748199999448843,0.01605399999243673,0.028834,0.040949,0.012115,0.022678,0.024956937499999998,0.002278937499999998,0.008773,0.019244999999999998,0.010471999999999999,0.7670557290810456,0.7317214700193424,-3.5334259061703177,28.75,20.0,100.0,0
5,mark_coarsen,700,0.026654999994207174,0.03032599999278318,0.003670999998576008,0.026209,0.029445,0.0032359999999999993,0.0229020625,0.0248105625,0.0019085000000000005,0.006242000000000001,0.007889999999999998,0.0016479999999999967,0.5584353633328033,0.5814375206066601,2.3002157273856794,63.75,40.0,100.0,0
2,heat_update,800,154.25357100000838,161.62354500000947,7.369974000001093,154.018813,153.35326,-0.6655529999999885,105.4926666875,130.84285450000002,25.35018781250001,98.83091999999999,55.171464,-43.65945599999999,0.7348746145952524,0.7518391377837741,1.6964523188521707,66.875,30.0,100.0,16
3,importance,800,0.27181299999938346,0.265081999998074,-0.0067310000013094395,0.271045,0.263625,-0.007419999999999982,0.1947015625,0.20242775,0.007726187499999981,0.165705,0.14305400000000001,-0.022650999999999977,0.6694587256657617,0.6800388852883992,1.0580159622637475,60.0,20.0,100.0,0
4,mark_refine,800,0.0320099999953527,0.04431500000646338,0.012305000011110678,0.029456,0.038433,0.008977000000000002,0.022704875,0.0257674375,0.003062562500000001,0.009274999999999999,0.016602000000000002,0.007327000000000004,0.7597155614354225,0.7294860234445446,-3.022953799087791,28.75,20.0,100.0,0
5,mark_coarsen,800,0.027490000007674098,0.0322769999911543,0.0047869999834802,0.026531,0.030752,0.0042210000000000025,0.0229284375,0.0258253125,0.002896875,0.006671999999999997,0.009125000000000001,0.002453000000000004,0.5648609548304131,0.5721561969439728,0.7295242113559697,63.75,40.0,100.0,0
2,heat_update,900,149.35718299998553,149.98952199998894,0.6323390000034124,149.109873,143.549598,-5.56027499999999,102.8794038125,124.2300111875,21.350607374999996,94.159571,46.04549800000001,-48.11407299999999,0.7299256073370812,0.745743203044587,1.5817595707505738,67.5,30.0,100.0,16
3,importance,900,0.2655289999966044,0.2659749999875203,0.0004459999909158796,0.264693,0.264163,-0.0005300000000000304,0.1905920625,0.197025,0.006432937500000013,0.156464,0.144692,-0.011772000000000005,0.6682744772796717,0.67168334438703,0.34088671073583265,60.0,20.0,100.0,0
4,mark_refine,900,0.030709999991813675,0.047500999993644655,0.01679100000183098,0.028027,0.03979,0.011763,0.02268175,0.0249739375,0.002292187500000001,0.007729,0.017943,0.010214,0.7654421326397919,0.7329710144927536,-3.247111814703829,28.75,20.0,100.0,0
5,mark_coarsen,900,0.02645999999367632,0.03136100000119768,0.004901000007521361,0.025964,0.02952,0.003556,0.022854875,0.0246818125,0.0018269375000000004,0.006055000000000001,0.008077,0.0020219999999999995,0.5542901716068642,0.5793727772389267,2.508260563206244,61.875,40.0,100.0,0
2,heat_update,1000,144.77715299997362,146.4911359999969,1.7139830000232905,144.584748,140.948521,-3.636226999999991,100.237087,122.1475769375,21.910489937500003,90.38787099999999,44.143364000000005,-46.244506999999984,0.7219910399723967,0.7391252509789765,1.7134211006579858,67.5,30.0,100.0,16
3,importance,1000,0.26036200000089593,0.2621190000209026,0.0017570000200066715,0.25955,0.260959,0.0014089999999999936,0.19056025000000001,0.1975733125,0.0070130624999999724,0.150262,0.137561,-0.012701000000000018,0.661674437820929,0.6708049364523854,0.9130498631456319,60.0,20.0,100.0,0
4,mark_refine,1000,0.031278999987989664,0.045255000004544854,0.01397600001655519,0.029448,0.03823,0.008782000000000002,0.0241734375,0.0251414375,0.0009680000000000001,0.007665999999999999,0.016324,0.008658000000000002,0.7391376451077943,0.7324736650926262,-0.6663980015168103,28.75,20.0,100.0,0
5,mark_coarsen,1000,0.03164600001764484,0.03067799998098053,-0.0009680000366643071,0.030705,0.029413,-0.001291999999999998,0.026913625,0.0249470625,-0.0019665625000000013,0.009103,0.007780000000000002,-0.0013229999999999978,0.551347981923017,0.5686425061425061,1.7294524219489071,61.875,40.0,100.0,0
2,heat_update,1100,131.39738900001976,134.06279199998244,2.66540299996268,131.112714,129.394686,-1.7180280000000039,93.4058976875,112.8609950625,19.455097374999994,77.898099,37.861828,-40.036271,0.7055073576770857,0.7204837585529457,1.497640087585994,67.5,30.0,100.0,16
3,importance,1100,0.24174399999901652,0.2899819999875035,0.04823799998848699,0.241525,0.28657,0.045045,0.178090125,0.1908170625,0.012726937500000007,0.136034,0.16316999999999998,0.027135999999999993,0.654194523135033,0.6581993939161456,0.4004870781112557,60.0,20.0,100.0,0
4,mark_refine,1100,0.030629999993834645,0.04950200000894256,0.018872000015107915,0.028875,0.041366,0.012490999999999999,0.0225761875,0.0251755625,0.0025993749999999975,0.008825000000000003,0.019525,0.010699999999999998,0.7467510829723426,0.7042417199302731,-4.250936304206954,28.75,20.0,100.0,0
5,mark_coarsen,1100,0.02642599999671802,0.03035800001816824,0.0039320000214502215,0.025628,0.028596,0.0029679999999999984,0.0225733125,0.0246571875,0.002083874999999999,0.005748000000000003,0.006959,0.0012109999999999968,0.5332115576220525,0.5594680651807454,2.625650755869291,61.875,40.0,100.0,0
2,heat_update,1200,124.84328400000231,126.56721999999718,1.7239359999948647,124.60389,121.014737,-3.5891530000000103,89.874877375,110.144662,20.269784625,71.838593,28.90347899999999,-42.93511400000001,0.6958251392265621,0.7131729488200487,1.7347809593486585,67.5,30.0,100.0,16
3,importance,1200,0.23577699999441393,0.2774739999731537,0.04169699997873977,0.234525,0.276607,0.04208199999999998,0.1757601875,0.185254375,0.009494187500000001,0.132753,0.159148,0.026395000000000002,0.6499413258066743,0.6482785967531256,-0.1662729053548695,60.0,20.0,100.0,0
4,mark_refine,1200,0.030544000008376315,0.044369000010192394,0.013825000001816079,0.028892,0.038185,0.009292999999999996,0.022457249999999998,0.024786875,0.002329625000000002,0.008768000000000001,0.016459999999999995,0.007691999999999994,0.7410800385728061,0.7178477690288714,-2.323226954393476,28.75,20.0,100.0,0
5,mark_coarsen,1200,0.026411999977426603,0.03273300000000745,0.006321000022580847,0.025434,0.03174,0.006305999999999999,0.0225340625,0.027534,0.004999937499999999,0.005599999999999997,0.008026999999999996,0.0024269999999999986,0.46837033933808125,0.525934861278649,5.756452194056772,61.875,40.0,100.0,0
2,heat_update,1300,117.83267800000613,119.20569400000386,1.3730159999977332,117.563647,112.012645,-5.551001999999997,86.201131625,100.71787925,14.516747624999994,65.356932,32.39777600000001,-32.95915599999999,0.682388286999697,0.6998239599705884,1.7435672970891436,69.375,30.0,100.0,16
3,importance,1300,0.22595200000796467,0.22496700001647696,-0.0009849999914877117,0.225159,0.224276,-0.0008829999999999949,0.17155937500000001,0.173652875,0.002093499999999998,0.116332,0.114549,-0.0017830000000000068,0.6350934225229942,0.6374209329137195,0.2327510390725318,60.0,20.0,100.0,0
4,mark_refine,1300,0.03117299999576062,0.04326899998704903,0.012095999991288409,0.029563,0.037305,0.007741999999999999,0.0226666875,0.025217625,0.0025509374999999994,0.009314,0.015518999999999998,0.006204999999999999,0.7210552027357108,0.7028885832187071,-1.8166619517003713,28.75,20.0,100.0,0
5,mark_coarsen,1300,0.026486000017030165,0.03465200000209734,0.008165999985067174,0.025632,0.030157,0.004525000000000001,0.0224239375,0.024981312500000002,0.0025573750000000006,0.005717999999999997,0.008663999999999998,0.0029460000000000007,0.4952936746987952,0.5177576601671309,2.246398546833567,61.875,40.0,100.0,0
2,heat_update,1400,110.45034999999916,115.89185600000201,5.441506000002846,110.288314,108.627161,-1.6611529999999988,82.2939973125,95.6196985,13.325701187500002,58.799356,35.732921000000005,-23.066435,0.673392877834453,0.6850430330681223,1.1650155233669302,69.375,30.0,100.0,16
3,importance,1400,0.2142769999918528,0.2571520000055898,0.04287500001373701,0.213594,0.256202,0.04260799999999998,0.167659375,0.17894425,0.011284875,0.105703,0.150698,0.04499499999999999,0.6246879443829989,0.6185662281723869,-0.6121716210611972,60.0,20.0,100.0,0
4,mark_refine,1400,0.03233399998862296,0.04494700001669116,0.0126130000280682,0.030505,0.037683,0.007178,0.0240586875,0.0249826875,0.0009240000000000012,0.008806000000000001,0.015763000000000003,0.006957000000000001,0.7168185584092792,0.6405007949125596,-7.631776349671959,28.75,20.0,100.0,0
5,mark_coarsen,1400,0.0279150000133086,0.03153599999495782,0.00362099998164922,0.026654,0.030702,0.0040479999999999995,0.0239289375,0.0244793125,0.0005503749999999988,0.005150000000000002,0.009156000000000001,0.004005999999999999,0.4827522255192878,0.5287637698898409,4.601154437055305,61.875,40.0,100.0,0
2,heat_update,1500,103.9978650000121,108.33362199997646,4.33575699996436,103.800427,101.907655,-1.8927719999999937,79.008576,88.3513598125,9.342783812499988,52.685128,37.94481400000001,-14.74031399999999,0.6644583741042825,0.6721851282166159,0.7726754112333367,71.25,30.0,100.0,16
3,importance,1500,0.21085400000447407,0.24898500001290813,0.03813100000843406,0.209972,0.248142,0.03817000000000001,0.1642670625,0.1741065625,0.009839500000000001,0.10385,0.13722099999999998,0.033370999999999984,0.6131576183127156,0.6106969717093904,-0.2460646603325234,60.0,20.0,100.0,0
4,mark_refine,1500,0.032835999998496845,0.04263499999069609,0.009798999992199242,0.030796,0.035146,0.004349999999999996,0.0241615,0.025349,0.001187500000000001,0.009187,0.013301999999999998,0.004114999999999997,0.690543460196111,0.6009399264405394,-8.960353375557162,28.75,20.0,100.0,0
5,mark_coarsen,1500,0.027509999985340983,0.03178600000683218,0.0042760000214912,0.026831,0.029991,0.0031599999999999996,0.024004375,0.0253393125,0.0013349374999999976,0.005407000000000002,0.008372000000000001,0.002964999999999999,0.49733536353254665,0.5130664109326301,1.5731047400083409,61.25,40.0,100.0,0
2,heat_update,1600,96.56560100000934,99.23311800000374,2.6675169999944046,96.409636,92.194238,-4.2153980000000075,75.322916625,84.34870343749999,9.025786812499987,45.820165,26.136270999999994,-19.68389400000001,0.6560856570661886,0.6680496028594951,1.1963945793306507,71.25,30.0,100.0,16
3,importance,1600,0.1997550000087358,0.1967399999848567,-0.003015000023879111,0.199318,0.195562,-0.0037559999999999816,0.16097406250000001,0.1571654375,-0.00380862500000001,0.08810499999999999,0.09693300000000002,0.00882800000000003,0.5959123797210274,0.6001639113554145,0.42515316343870735,60.0,20.0,100.0,0
4,mark_refine,1600,0.03140999999595806,0.040803999989293516,0.009393999993335456,0.029391,0.035668,0.006276999999999998,0.0238996875,0.0227765,-0.0011231874999999975,0.007679999999999999,0.015358999999999998,0.007678999999999998,0.6567460317460317,0.6315983078903807,-2.5147723855651005,28.75,20.0,100.0,0
5,mark_coarsen,1600,0.027910000004339963,0.026049000007333234,-0.0018609999970067292,0.026882,0.024734,-0.0021480000000000006,0.0239626875,0.022227875,-0.0017348124999999985,0.005229000000000001,0.004605999999999999,-0.000623000000000002,0.4602874432677761,0.4916179337231969,3.13304904554208,61.25,40.0,100.0,0
2,heat_update,1700,92.95783299999312,98.21653299999889,5.258700000005774,92.786624,90.37595,-2.410674,73.3206226875,83.2088126875,9.888189999999994,42.857018000000004,25.062745000000007,-17.794272999999997,0.6531257849110267,0.6633511950105837,1.022541009955702,71.25,30.0,100.0,16
3,importance,1700,0.19182800000999123,0.1961359999841079,0.004307999974116683,0.191378,0.194061,0.0026830000000000187,0.152303875,0.158057,0.005753124999999998,0.09083,0.08825400000000001,-0.002575999999999981,0.5900763992692244,0.5915963738004595,0.1519974531235091,60.0,20.0,100.0,0
4,mark_refine,1700,0.03108999997493811,0.04104300000471994,0.009953000029781833,0.029094,0.035721,0.006627000000000004,0.0221075,0.0243645625,0.0022570625000000004,0.008988,0.013959000000000003,0.004971000000000003,0.6185374149659864,0.6346890388473464,1.6151623881360044,28.75,20.0,100.0,0
5,mark_coarsen,1700,0.02464799999142997,0.027926999988267198,0.0032789999968372285,0.024056,0.02669,0.0026339999999999975,0.0220630625,0.023753375,0.001690312499999999,0.004183000000000003,0.005077999999999999,0.0008949999999999965,0.4664473684210526,0.4743509865005192,0.7903618079466601,61.25,40.0,100.0,0
2,heat_update,1800,91.32915399997728,92.84584600001108,1.5166920000337996,91.171507,86.37335,-4.798157000000003,72.50973225,77.643726375,5.133994125000001,41.18040200000001,26.969008000000002,-14.211394000000006,0.6510663317581288,0.6544044515344873,0.3338119776358561,72.5,40.0,100.0,16
3,importance,1800,0.19638400000985712,0.19446500000776723,-0.0019190000020898879,0.195561,0.194465,-0.0010960000000000136,0.1536290625,0.1588675,0.005238437499999998,0.09145400000000001,0.091516,6.199999999999262e-05,0.5774960114199345,0.5779051763819726,0.040916496203813324,60.0,20.0,100.0,0
4,mark_refine,1800,0.030481999972835183,0.03503600001567975,0.004554000042844564,0.02843,0.031467,0.0030370000000000015,0.022242374999999998,0.0242279375,0.001985562500000003,0.008315,0.009649000000000001,0.0013340000000000019,0.6246812850586435,0.5902255639097744,-3.445572114886908,28.75,20.0,100.0,0
5,mark_coarsen,1800,0.025622000044677407,0.027515999972820282,0.0018939999281428754,0.024727,0.026393,0.0016660000000000008,0.0220779375,0.02382725,0.0017493125000000026,0.004757999999999998,0.004826,6.800000000000209e-05,0.45657015590200445,0.4574948665297741,0.09247106277696648,61.25,40.0,100.0,0
2,heat_update,1900,86.77984400000423,90.41172400000505,3.6318800000008196,86.605271,84.533413,-2.071858000000006,70.2641224375,77.2083958125,6.9442733749999945,37.027249000000005,26.319115999999994,-10.70813300000001,0.650834956963041,0.6566866766250509,0.5851719662009924,71.875,40.0,100.0,16
3,importance,1900,0.19131899997591972,0.18614900001557544,-0.005169999960344285,0.190923,0.185036,-0.005887000000000003,0.1508788125,0.1500613125,-0.0008174999999999988,0.09265400000000001,0.08719500000000001,-0.0054590000000000055,0.5720526244220833,0.5684877005347594,-0.35649238873238787,60.0,20.0,100.0,0
4,mark_refine,1900,0.031241999997291714,0.03552999999374151,0.004287999996449798,0.029334,0.032077,0.0027430000000000024,0.022329125,0.0242605625,0.0019314375000000009,0.009231,0.010382000000000002,0.0011510000000000027,0.5964049516703408,0.5648812810601878,-3.1523670610153043,28.75,20.0,100.0,0
5,mark_coarsen,1900,0.024923000019043684,0.028276000055484474,0.0033530000364407897,0.024198,0.026778,0.002579999999999999,0.0219015,0.0237345,0.0018329999999999978,0.004333,0.005143999999999999,0.0008109999999999992,0.426222122099572,0.4665934065934066,4.037128449383459,61.25,40.0,100.0,0
2,heat_update,2000,83.61003199999686,85.19529499998316,1.5852629999862984,83.438498,78.436666,-5.001831999999993,68.98181775,71.474409125,2.4925913749999893,33.513628,22.011858000000004,-11.501769999999993,0.6507490494908653,0.6455202554697036,-0.522879402116172,74.375,40.0,100.0,16
3,importance,2000,0.18418799998471513,0.20093200000701472,0.016744000022299588,0.183433,0.199351,0.015917999999999988,0.1489789375,0.1530231875,0.004044249999999999,0.08527000000000001,0.104071,0.018800999999999984,0.5707877062978325,0.5531003967862996,-1.7687309511532856,60.625,20.0,100.0,0
4,mark_refine,2000,0.03371399996103719,0.034402000019326806,0.0006880000582896173,0.031778,0.029933,-0.0018449999999999994,0.02515725,0.02414425,-0.001013,0.008743,0.008184,-0.0005590000000000005,0.5999323066508716,0.49978804578211106,-10.014426086876055,30.0,20.0,100.0,0
5,mark_coarsen,2000,0.027593999984674156,0.040551000041887164,0.012957000057213008,0.026863,0.038408,0.011544999999999996,0.0249564375,0.024617875,-0.0003385625000000003,0.0038930000000000006,0.016727999999999996,0.012834999999999996,0.4069529652351738,0.44311753614079197,3.6164570905618145,61.25,40.0,100.0,0
